Dataset,Combination,Classifier,Accuracy,Precision,Recall,F1-Score,Embedding_Dim
dataset_sem_stopwords_lemmatizado,titulo,SVM,0.8198236035279295,0.8237516557568809,0.8198236035279295,0.8192807404096271,768
dataset_sem_stopwords_lemmatizado,titulo,RandomForest,0.7895842083158336,0.7910047688230373,0.7895842083158336,0.789331297797235,768
dataset_sem_stopwords_lemmatizado,titulo,LogisticRegression,0.8147837043259135,0.8170722808441947,0.8147837043259135,0.8144531456819187,768
dataset_sem_stopwords_lemmatizado,texto,SVM,0.8887022259554809,0.8887048120756197,0.8887022259554809,0.8887021081625455,768
dataset_sem_stopwords_lemmatizado,texto,RandomForest,0.8437631247375053,0.8438243472942623,0.8437631247375053,0.8437556282849357,768
dataset_sem_stopwords_lemmatizado,texto,LogisticRegression,0.880302393952121,0.8803093134550131,0.880302393952121,0.8803019716746664,768
dataset_sem_stopwords_lemmatizado,subtitulo,SVM,0.8332633347333054,0.8523514389180699,0.8332633347333054,0.8309841668948489,768
dataset_sem_stopwords_lemmatizado,subtitulo,RandomForest,0.8143637127257455,0.8225918363967778,0.8143637127257455,0.8131803861835228,768
dataset_sem_stopwords_lemmatizado,subtitulo,LogisticRegression,0.8307433851322974,0.8469232235927417,0.8307433851322974,0.828756148083891,768
dataset_sem_stopwords_lemmatizado,titulo_subtitulo,SVM,0.8840823183536329,0.888029361101148,0.8840823183536329,0.8837896031469291,768
dataset_sem_stopwords_lemmatizado,titulo_subtitulo,RandomForest,0.871482570348593,0.8727015577856477,0.871482570348593,0.8713792059508854,768
dataset_sem_stopwords_lemmatizado,titulo_subtitulo,LogisticRegression,0.8824023519529609,0.8844118162672847,0.8824023519529609,0.8822505242376312,768
dataset_sem_stopwords_lemmatizado,completo,SVM,0.9088618227635448,0.9088691956642709,0.9088618227635448,0.9088615012400091,768
dataset_sem_stopwords_lemmatizado,completo,RandomForest,0.8492230155396892,0.8493521890635866,0.8492230155396892,0.8492083330580078,768
dataset_sem_stopwords_lemmatizado,completo,LogisticRegression,0.8966820663586729,0.8966832588094654,0.8966820663586729,0.8966820299095575,768
dataset_sem_caracteres_especiais_lemmatizado,titulo,SVM,0.8593028139437211,0.8625747602459318,0.8593028139437211,0.8589880209169477,768
dataset_sem_caracteres_especiais_lemmatizado,titulo,RandomForest,0.8244435111297774,0.8270426120748792,0.8244435111297774,0.824098177662868,768
dataset_sem_caracteres_especiais_lemmatizado,titulo,LogisticRegression,0.8551028979420412,0.8583368333231356,0.8551028979420412,0.8547787081084983,768
dataset_sem_caracteres_especiais_lemmatizado,texto,SVM,0.8916421671566569,0.891696870375884,0.8916421671566569,0.8916386883855494,768
dataset_sem_caracteres_especiais_lemmatizado,texto,RandomForest,0.8546829063418732,0.8547630852953787,0.8546829063418732,0.8546741393283903,768
dataset_sem_caracteres_especiais_lemmatizado,texto,LogisticRegression,0.8849223015539689,0.8849761085432696,0.8849223015539689,0.8849186070451184,768
dataset_sem_caracteres_especiais_lemmatizado,subtitulo,SVM,0.8441831163376733,0.866066559830181,0.8441831163376733,0.8418287308059371,768
dataset_sem_caracteres_especiais_lemmatizado,subtitulo,RandomForest,0.8198236035279295,0.8284674251046125,0.8198236035279295,0.8186381872496918,768
dataset_sem_caracteres_especiais_lemmatizado,subtitulo,LogisticRegression,0.8336833263334733,0.8504088450769227,0.8336833263334733,0.8316841108983665,768
dataset_sem_caracteres_especiais_lemmatizado,titulo_subtitulo,SVM,0.8971020579588408,0.900462795771128,0.8971020579588408,0.8968879500991797,768
dataset_sem_caracteres_especiais_lemmatizado,titulo_subtitulo,RandomForest,0.8656026879462411,0.8683110156848625,0.8656026879462411,0.8653580208857251,768
dataset_sem_caracteres_especiais_lemmatizado,titulo_subtitulo,LogisticRegression,0.8933221335573288,0.8964690168562222,0.8933221335573288,0.8931122897760011,768
dataset_sem_caracteres_especiais_lemmatizado,completo,SVM,0.9185216295674087,0.9185228682464129,0.9185216295674087,0.9185216008229843,768
dataset_sem_caracteres_especiais_lemmatizado,completo,RandomForest,0.8647627047459051,0.8647879662398567,0.8647627047459051,0.8647600806503831,768
dataset_sem_caracteres_especiais_lemmatizado,completo,LogisticRegression,0.9097018059638807,0.9097161940118239,0.9097018059638807,0.9097011369851319,768
