Dataset,Combination,Classifier,Accuracy,Precision,Recall,F1-Score,Embedding_Dim
dataset_sem_stopwords_lemmatizado,titulo,SVM,0.8630827383452331,0.864274434566181,0.8630827383452331,0.8629726181045378,768
dataset_sem_stopwords_lemmatizado,titulo,RandomForest,0.8315833683326334,0.8317819620657706,0.8315833683326334,0.831559242501745,768
dataset_sem_stopwords_lemmatizado,titulo,LogisticRegression,0.8601427971440572,0.8605316241671505,0.8601427971440572,0.8601062271504191,768
dataset_sem_stopwords_lemmatizado,texto,SVM,0.9067618647627047,0.906780496627228,0.9067618647627047,0.9067609437479898,768
dataset_sem_stopwords_lemmatizado,texto,RandomForest,0.8798824023519529,0.8804989426050776,0.8798824023519529,0.8798325473043299,768
dataset_sem_stopwords_lemmatizado,texto,LogisticRegression,0.9017219655606887,0.9017266393843972,0.9017219655606887,0.9017217575337363,768
dataset_sem_stopwords_lemmatizado,subtitulo,SVM,0.8488030239395212,0.8701780357780977,0.8488030239395212,0.8465975467259866,768
dataset_sem_stopwords_lemmatizado,subtitulo,RandomForest,0.8357832843343133,0.8475554046472366,0.8357832843343133,0.8343886666385584,768
dataset_sem_stopwords_lemmatizado,subtitulo,LogisticRegression,0.8458630827383452,0.8653699827921559,0.8458630827383452,0.8437869225234638,768
dataset_sem_stopwords_lemmatizado,titulo_subtitulo,SVM,0.9055018899622007,0.9066427078091029,0.9055018899622007,0.9054367374530281,768
dataset_sem_stopwords_lemmatizado,titulo_subtitulo,RandomForest,0.8773624527509449,0.8785286508282573,0.8773624527509449,0.8772695805494412,768
dataset_sem_stopwords_lemmatizado,titulo_subtitulo,LogisticRegression,0.8958420831583368,0.8965433703397968,0.8958420831583368,0.8957970509183509,768
dataset_sem_stopwords_lemmatizado,completo,SVM,0.9260814783704326,0.926111804182206,0.9260814783704326,0.9260803048701562,768
dataset_sem_stopwords_lemmatizado,completo,RandomForest,0.879462410751785,0.8803318958741336,0.879462410751785,0.8793920769099522,768
dataset_sem_stopwords_lemmatizado,completo,LogisticRegression,0.9197816043679127,0.9198320332692795,0.9197816043679127,0.9197793969182403,768
dataset_sem_caracteres_especiais_lemmatizado,titulo,SVM,0.9147417051658967,0.9151884357044348,0.9147417051658967,0.9147194117463515,768
dataset_sem_caracteres_especiais_lemmatizado,titulo,RandomForest,0.879042419151617,0.8799466772393115,0.879042419151617,0.8789718416766606,768
dataset_sem_caracteres_especiais_lemmatizado,titulo,LogisticRegression,0.9130617387652247,0.9131909482752986,0.9130617387652247,0.9130552974864834,768
dataset_sem_caracteres_especiais_lemmatizado,texto,SVM,0.9088618227635448,0.9088970854263886,0.9088618227635448,0.908860054357896,768
dataset_sem_caracteres_especiais_lemmatizado,texto,RandomForest,0.8761024779504409,0.876638663012554,0.8761024779504409,0.8760572219359497,768
dataset_sem_caracteres_especiais_lemmatizado,texto,LogisticRegression,0.8895422091558168,0.8897746212623708,0.8895422091558168,0.8895263859799475,768
dataset_sem_caracteres_especiais_lemmatizado,subtitulo,SVM,0.8538429231415372,0.8765037307955368,0.8538429231415372,0.851619034948757,768
dataset_sem_caracteres_especiais_lemmatizado,subtitulo,RandomForest,0.8383032339353212,0.8499404899272146,0.8383032339353212,0.8369552492169469,768
dataset_sem_caracteres_especiais_lemmatizado,subtitulo,LogisticRegression,0.8492230155396892,0.8704652987420665,0.8492230155396892,0.8470392670913622,768
dataset_sem_caracteres_especiais_lemmatizado,titulo_subtitulo,SVM,0.9336413271734565,0.9339556045767932,0.9336413271734565,0.9336297136447448,768
dataset_sem_caracteres_especiais_lemmatizado,titulo_subtitulo,RandomForest,0.8996220075598488,0.9008940767515091,0.8996220075598488,0.8995436515559669,768
dataset_sem_caracteres_especiais_lemmatizado,titulo_subtitulo,LogisticRegression,0.9244015119697606,0.9247488530494442,0.9244015119697606,0.9243865471803984,768
dataset_sem_caracteres_especiais_lemmatizado,completo,SVM,0.9475010499790004,0.9475723807989757,0.9475010499790004,0.9474991052184482,768
dataset_sem_caracteres_especiais_lemmatizado,completo,RandomForest,0.8979420411591769,0.8983681674081123,0.8979420411591769,0.897913949636952,768
dataset_sem_caracteres_especiais_lemmatizado,completo,LogisticRegression,0.9365812683746325,0.9366929226596404,0.9365812683746325,0.9365774423330271,768
