Dataset,Combination,Classifier,Accuracy,Precision,Recall,F1-Score,Embedding_Dim
dataset_sem_stopwords_lemmatizado,titulo,SVM,0.9000419991600168,0.9020464368698866,0.9000419991600168,0.8999189200882493,1024
dataset_sem_stopwords_lemmatizado,titulo,RandomForest,0.8849223015539689,0.8858404278380587,0.8849223015539689,0.8848551549284895,1024
dataset_sem_stopwords_lemmatizado,titulo,LogisticRegression,0.8933221335573288,0.8946120781562612,0.8933221335573288,0.8932363343513884,1024
dataset_sem_stopwords_lemmatizado,texto,SVM,0.9370012599748005,0.9370012599748005,0.9370012599748005,0.9370012599748005,1024
dataset_sem_stopwords_lemmatizado,texto,RandomForest,0.8924821503569929,0.8931194209978486,0.8924821503569929,0.8924375248598199,1024
dataset_sem_stopwords_lemmatizado,texto,LogisticRegression,0.9231415371692566,0.9231418628406213,0.9231415371692566,0.9231415371692566,1024
dataset_sem_stopwords_lemmatizado,subtitulo,SVM,0.8530029399412011,0.8776377159869362,0.8530029399412011,0.8505752299461827,1024
dataset_sem_stopwords_lemmatizado,subtitulo,RandomForest,0.8383032339353212,0.8497199025887051,0.8383032339353212,0.8369802417043998,1024
dataset_sem_stopwords_lemmatizado,subtitulo,LogisticRegression,0.8458630827383452,0.864776138277788,0.8458630827383452,0.8438477731886236,1024
dataset_sem_stopwords_lemmatizado,titulo_subtitulo,SVM,0.9353212935741285,0.9371997370480539,0.9353212935741285,0.9352527001789094,1024
dataset_sem_stopwords_lemmatizado,titulo_subtitulo,RandomForest,0.9071818563628727,0.9091733201167649,0.9071818563628727,0.9070702930402973,1024
dataset_sem_stopwords_lemmatizado,titulo_subtitulo,LogisticRegression,0.9277614447711046,0.9293335666407849,0.9277614447711046,0.9276962477953467,1024
dataset_sem_stopwords_lemmatizado,completo,SVM,0.9626207475850483,0.9626210871841238,0.9626207475850483,0.9626207475850483,1024
dataset_sem_stopwords_lemmatizado,completo,RandomForest,0.9361612767744645,0.9362839599588622,0.9361612767744645,0.9361565469123873,1024
dataset_sem_stopwords_lemmatizado,completo,LogisticRegression,0.9517009659806804,0.951726935961232,0.9517009659806804,0.9517003525619209,1024
dataset_sem_caracteres_especiais_lemmatizado,titulo,SVM,0.9470810583788324,0.9473290244812711,0.9470810583788324,0.94707400056816,1024
dataset_sem_caracteres_especiais_lemmatizado,titulo,RandomForest,0.9118017639647207,0.9141714585667415,0.9118017639647207,0.9116769736589497,1024
dataset_sem_caracteres_especiais_lemmatizado,titulo,LogisticRegression,0.9340613187736245,0.9345285382483969,0.9340613187736245,0.9340440770649122,1024
dataset_sem_caracteres_especiais_lemmatizado,texto,SVM,0.9315413691726165,0.9315488606615827,0.9315413691726165,0.9315410069017328,1024
dataset_sem_caracteres_especiais_lemmatizado,texto,RandomForest,0.879462410751785,0.8803318958741336,0.879462410751785,0.8793920769099522,1024
dataset_sem_caracteres_especiais_lemmatizado,texto,LogisticRegression,0.9160016799664007,0.9160027947806509,0.9160016799664007,0.9160015910659938,1024
dataset_sem_caracteres_especiais_lemmatizado,subtitulo,SVM,0.8584628307433851,0.8833021385860367,0.8584628307433851,0.8561409232403341,1024
dataset_sem_caracteres_especiais_lemmatizado,subtitulo,RandomForest,0.8446031079378412,0.8579748708113878,0.8446031079378412,0.8431458954891321,1024
dataset_sem_caracteres_especiais_lemmatizado,subtitulo,LogisticRegression,0.8509029819403612,0.8716174532860334,0.8509029819403612,0.8488047070577589,1024
dataset_sem_caracteres_especiais_lemmatizado,titulo_subtitulo,SVM,0.9575808483830324,0.9580238085101981,0.9575808483830324,0.9575708794952846,1024
dataset_sem_caracteres_especiais_lemmatizado,titulo_subtitulo,RandomForest,0.9298614027719445,0.9312288323407723,0.9298614027719445,0.9298066519240438,1024
dataset_sem_caracteres_especiais_lemmatizado,titulo_subtitulo,LogisticRegression,0.9445611087778244,0.9452267059292724,0.9445611087778244,0.9445408589541339,1024
dataset_sem_caracteres_especiais_lemmatizado,completo,SVM,0.9693406131877362,0.9693436260310329,0.9693406131877362,0.9693405807391162,1024
dataset_sem_caracteres_especiais_lemmatizado,completo,RandomForest,0.9433011339773204,0.9433014267559942,0.9433011339773204,0.9433011139747466,1024
dataset_sem_caracteres_especiais_lemmatizado,completo,LogisticRegression,0.9571608567828643,0.9571932659568655,0.9571608567828643,0.9571601766861133,1024
